time,j0,j1,j2,j3,j4,j5,j6
24.324547,31.770000,1.980000,6.390000,-4.680000,11.208000,4.344000,4.200000
24.326952,32.040000,1.980000,5.985000,-5.310000,11.016000,4.272000,4.536000
24.329203,30.600000,2.250000,0.315000,2.430000,8.232000,3.960000,3.792000
24.331614,30.870000,1.980000,-0.450000,0.720000,8.280000,4.080000,4.320000
24.333924,30.330000,1.350000,-0.315000,-0.180000,7.896000,3.792000,3.792000
24.336219,32.850000,-0.540000,4.275000,-5.670000,11.208000,4.728000,4.488000
24.338537,34.200000,-1.710000,4.815000,-8.055000,10.872000,4.776000,4.248000
24.340835,34.020000,-1.620000,4.905000,-5.940000,10.944000,4.704000,4.320000
24.343193,31.950000,-1.800000,-0.045000,1.170000,8.040000,3.744000,4.032000
24.345503,31.140000,-1.980000,-1.215000,1.260000,8.208000,3.696000,3.552000
24.347985,31.680000,-2.610000,-1.485000,1.620000,7.752000,3.288000,3.888000
24.350233,34.740000,-3.330000,2.115000,-4.455000,11.544000,4.008000,4.128000
24.352528,34.470000,-2.790000,2.565000,-5.220000,11.880000,4.056000,4.152000
24.354859,36.270000,-2.700000,2.520000,-6.165000,11.520000,4.200000,3.888000
24.357202,33.390000,-0.900000,-0.810000,1.035000,8.304000,3.840000,3.576000
24.359620,32.310000,-0.450000,-0.270000,0.135000,8.136000,3.648000,3.696000
24.361924,33.390000,0.090000,-0.720000,0.225000,8.280000,3.648000,3.576000
24.364238,35.100000,0.180000,4.275000,-5.805000,11.664000,4.176000,4.248000
24.366570,35.280000,0.360000,3.645000,-5.715000,11.280000,4.200000,4.680000
24.368924,33.840000,0.810000,4.320000,-4.455000,11.424000,4.152000,4.392000
24.371248,31.680000,1.350000,-0.135000,2.160000,8.064000,3.912000,4.008000
24.373651,31.140000,1.980000,-0.270000,2.385000,7.536000,3.840000,3.840000
24.375969,34.560000,1.530000,4.455000,-5.625000,10.872000,4.320000,3.936000
24.378258,34.650000,1.530000,4.995000,-5.670000,11.376000,4.152000,4.560000
24.380590,35.190000,1.890000,4.725000,-6.390000,11.376000,3.888000,4.344000
24.382904,34.560000,1.890000,4.635000,-6.750000,11.448000,3.912000,4.488000
24.385196,32.400000,1.890000,-0.045000,0.315000,8.208000,3.840000,4.512000
24.387566,31.230000,1.440000,0.315000,0.720000,8.352000,4.152000,4.008000
24.389894,32.220000,0.720000,0.225000,2.025000,8.160000,4.032000,4.416000
24.392182,34.290000,-0.630000,4.590000,-5.445000,11.520000,4.344000,4.968000
24.394503,34.920000,-0.900000,4.365000,-5.085000,11.184000,4.296000,4.680000
24.396823,35.820000,-1.170000,3.645000,-6.165000,11.280000,4.440000,4.968000
24.399186,33.120000,-0.810000,0.000000,0.540000,7.992000,4.032000,4.272000
24.401496,34.110000,-0.810000,0.000000,0.270000,7.896000,4.008000,3.816000
24.403880,35.190000,-1.080000,-0.225000,-0.090000,7.896000,4.104000,3.912000
24.406182,37.890000,-1.980000,4.005000,-7.965000,11.784000,5.112000,4.200000
24.408474,37.260000,-1.800000,2.970000,-7.740000,11.760000,4.992000,3.888000
24.410818,37.890000,-2.160000,3.465000,-6.120000,11.904000,5.184000,4.032000
24.413140,34.020000,-1.530000,-0.720000,1.035000,8.400000,3.552000,3.528000
24.415451,33.750000,-1.350000,-1.305000,2.160000,8.496000,3.888000,3.816000
24.417833,32.760000,-0.630000,-0.990000,1.530000,8.400000,4.224000,3.576000
24.420157,35.820000,0.000000,3.420000,-5.895000,11.616000,5.184000,4.224000
24.422477,36.090000,0.540000,3.690000,-6.345000,11.520000,4.944000,4.704000
24.424812,35.190000,1.350000,3.465000,-7.155000,11.280000,4.704000,4.128000
24.427249,31.770000,2.250000,-0.450000,0.945000,7.800000,4.488000,3.768000
24.429464,30.870000,2.340000,-0.090000,1.125000,7.776000,4.440000,3.864000
24.431761,30.690000,2.070000,0.090000,1.620000,7.920000,4.224000,3.816000
24.434075,32.490000,1.980000,4.275000,-5.310000,11.736000,5.304000,4.464000
24.436397,32.400000,2.070000,4.275000,-4.410000,11.640000,5.472000,4.224000
24.438816,32.220000,2.430000,4.905000,-6.300000,12.072000,5.064000,4.944000
24.441057,29.070000,3.150000,0.135000,1.530000,8.496000,3.960000,4.368000
24.443405,29.340000,2.970000,0.180000,-0.045000,7.968000,4.152000,4.032000
24.445707,29.880000,2.790000,0.000000,-0.315000,7.920000,3.696000,4.248000
24.448026,32.940000,1.980000,4.365000,-7.785000,11.616000,4.824000,4.584000
24.450342,33.300000,1.170000,4.275000,-7.605000,11.688000,5.016000,4.800000
24.452662,32.490000,0.720000,3.915000,-6.435000,11.568000,4.656000,4.344000
24.454978,29.160000,0.180000,-0.405000,1.215000,8.112000,4.056000,3.408000
24.457280,29.610000,-0.360000,-0.675000,1.845000,8.664000,4.272000,3.264000
24.459681,30.780000,-0.360000,-1.080000,0.765000,8.832000,4.032000,3.600000
24.461961,35.100000,-0.900000,3.690000,-7.290000,12.240000,5.064000,3.984000
24.464283,35.460000,-1.080000,3.735000,-8.550000,12.552000,4.752000,4.392000
24.466570,35.820000,-1.350000,3.960000,-7.470000,12.480000,4.248000,4.176000
24.468884,35.550000,-1.350000,3.465000,-8.505000,12.192000,4.440000,4.368000
24.471166,31.140000,-1.710000,-0.405000,1.485000,8.472000,3.408000,4.008000
24.473529,32.310000,-1.620000,-0.720000,0.900000,8.304000,3.648000,4.128000
24.475870,32.850000,-1.620000,-0.765000,1.395000,8.352000,3.960000,4.080000
24.478174,37.710000,-0.900000,3.105000,-6.165000,11.904000,4.584000,4.608000
24.480493,37.170000,-0.360000,2.475000,-5.985000,11.856000,4.920000,4.584000
24.482820,36.720000,0.540000,2.340000,-6.840000,12.192000,4.680000,4.824000
24.485167,34.560000,1.710000,-1.170000,-0.000000,8.544000,4.056000,4.176000
24.487471,34.290000,1.800000,-1.170000,0.135000,8.544000,3.840000,4.536000
24.489843,34.650000,1.980000,-1.800000,0.315000,8.664000,3.216000,4.560000
24.492122,37.440000,2.070000,2.475000,-5.985000,12.384000,4.464000,5.328000
24.494443,37.260000,2.250000,2.745000,-5.040000,12.408000,4.440000,4.872000
24.496827,37.170000,2.250000,3.690000,-3.555000,12.456000,4.656000,4.392000
24.499135,33.210000,2.610000,0.000000,2.115000,8.232000,3.456000,3.864000
24.501451,33.390000,2.700000,-0.135000,2.385000,8.640000,3.888000,3.576000
24.503807,32.850000,2.700000,-0.045000,0.405000,8.328000,3.984000,3.744000
24.506113,37.890000,2.160000,3.150000,-6.435000,12.624000,4.872000,4.224000
24.508442,36.000000,1.800000,3.060000,-7.560000,12.456000,4.512000,4.800000
24.510775,36.180000,1.440000,2.205000,-5.310000,12.480000,4.968000,4.728000
24.513132,32.490000,0.810000,-0.945000,1.395000,9.144000,4.128000,3.864000
24.515434,32.490000,0.990000,-0.855000,1.890000,9.216000,4.368000,4.008000
24.517825,32.940000,1.350000,-0.540000,1.845000,9.024000,4.392000,4.008000
24.520124,37.890000,1.980000,3.600000,-6.975000,12.264000,5.376000,4.368000
24.522409,37.980000,2.430000,3.330000,-7.920000,12.504000,5.040000,4.440000
24.524727,39.150000,2.610000,2.925000,-8.145000,12.144000,4.944000,4.488000
24.527075,34.650000,2.520000,-2.115000,0.540000,8.304000,4.224000,3.936000
24.529440,35.460000,2.520000,-0.990000,1.485000,8.232000,4.560000,4.320000
24.531815,33.840000,2.790000,-0.495000,1.080000,8.520000,4.512000,3.936000
24.534130,38.340000,3.330000,4.815000,-5.040000,12.576000,5.784000,4.872000
24.536429,37.800000,4.050000,3.915000,-5.895000,12.456000,5.520000,4.632000
24.538781,38.430000,4.590000,4.095000,-6.795000,12.744000,5.832000,4.464000
24.541119,33.480000,5.310000,-0.495000,0.045000,8.040000,4.608000,3.864000
24.543441,33.390000,5.850000,-0.180000,0.585000,8.136000,4.464000,3.984000
24.545754,32.220000,6.300000,0.450000,0.720000,7.992000,3.888000,4.032000
24.548050,36.270000,6.840000,4.500000,-5.805000,12.408000,4.944000,4.728000
24.550370,36.180000,7.200000,4.320000,-6.390000,12.552000,5.328000,5.088000
24.552666,34.920000,7.740000,3.510000,-5.535000,12.456000,5.376000,5.040000
24.555006,30.690000,8.100000,0.000000,1.710000,8.904000,4.152000,3.864000
24.557363,30.510000,8.550000,-0.135000,0.990000,8.760000,4.104000,4.080000
24.559659,30.060000,9.000000,0.315000,0.135000,8.760000,4.776000,4.272000
24.561971,29.700000,9.090000,4.005000,-7.830000,13.200000,5.736000,5.064000
24.564267,34.560000,9.360000,4.320000,-8.190000,13.056000,5.088000,5.112000
24.566593,34.740000,9.090000,3.555000,-8.505000,13.080000,5.184000,5.160000
24.568948,34.830000,8.370000,4.230000,-5.760000,13.104000,4.920000,5.256000
24.571177,29.610000,7.470000,0.540000,1.395000,8.832000,3.912000,4.080000
24.573672,28.260000,6.930000,-0.315000,1.755000,8.688000,4.104000,3.672000
24.575916,28.980000,6.570000,-1.530000,0.405000,8.496000,3.960000,3.480000
24.578210,35.010000,6.570000,2.655000,-7.515000,13.344000,4.800000,4.632000
24.580566,36.090000,6.480000,2.925000,-8.865000,13.008000,5.016000,4.824000
24.582880,36.540000,6.030000,3.330000,-8.055000,13.008000,5.160000,5.376000
24.585230,32.490000,4.860000,-1.350000,1.395000,8.856000,4.128000,4.032000
24.587634,32.760000,4.590000,-1.395000,0.855000,8.448000,4.104000,3.984000
24.589942,32.400000,5.040000,-0.720000,1.395000,8.520000,3.960000,3.912000
24.592249,38.610000,5.760000,2.835000,-6.750000,12.528000,4.776000,5.208000
24.594580,39.690000,6.300000,1.890000,-6.255000,12.840000,5.160000,5.544000
24.596879,41.040000,6.660000,1.395000,-8.055000,12.696000,5.304000,5.304000
24.599198,36.450000,6.570000,-0.180000,0.765000,9.192000,3.816000,4.224000
24.601519,37.980000,6.570000,-0.405000,0.990000,9.144000,4.296000,4.296000
24.603860,37.710000,6.930000,-0.810000,1.260000,8.760000,4.440000,4.056000
24.606157,42.570000,8.190000,3.195000,-5.535000,13.416000,5.712000,5.136000
24.608458,44.010000,8.550000,3.375000,-4.860000,13.632000,6.216000,4.680000
24.610807,43.380000,9.090000,2.160000,-4.680000,13.152000,5.496000,5.040000
24.613144,39.240000,8.640000,-0.900000,2.925000,9.264000,4.272000,4.248000
24.615467,38.700000,8.640000,-0.765000,0.765000,8.856000,4.728000,4.224000
24.617754,38.880000,8.820000,-0.675000,2.115000,8.856000,4.680000,4.656000
24.620078,43.470000,9.630000,2.340000,-6.660000,12.672000,5.952000,4.872000
24.622382,43.020000,9.270000,3.060000,-5.175000,13.344000,5.808000,4.944000
24.624704,42.030000,8.820000,2.250000,-5.445000,13.272000,6.144000,5.424000
24.627033,35.460000,8.460000,-0.990000,3.330000,9.264000,5.112000,4.680000
24.629368,34.740000,8.640000,-0.900000,1.755000,9.120000,4.392000,4.608000
24.631685,33.300000,8.460000,-1.125000,0.990000,8.592000,4.728000,4.440000
24.633973,38.520000,9.360000,2.160000,-8.010000,12.936000,5.064000,5.400000
24.636316,38.250000,8.820000,2.835000,-8.415000,12.672000,5.472000,5.040000
24.638737,36.900000,8.550000,2.790000,-8.640000,12.936000,5.232000,4.800000
24.640922,36.000000,8.010000,2.025000,-7.830000,12.840000,5.880000,5.040000
24.643263,29.160000,6.660000,-0.450000,0.945000,9.072000,4.128000,4.416000
24.645577,28.260000,6.390000,-0.855000,2.205000,9.048000,4.632000,4.008000
24.647936,28.080000,6.120000,-1.260000,1.350000,8.712000,3.984000,4.176000
24.650260,32.310000,7.290000,3.105000,-8.235000,13.248000,5.544000,4.872000
24.652585,33.390000,6.840000,2.205000,-9.315000,13.128000,5.136000,4.728000
24.654888,33.840000,6.750000,2.970000,-8.505000,13.248000,5.328000,5.400000
24.657226,27.720000,5.760000,-0.360000,-0.135000,8.832000,3.792000,4.320000
24.659662,27.270000,5.310000,-0.225000,0.495000,8.544000,4.200000,4.248000
24.661955,27.540000,7.110000,3.015000,-6.705000,13.344000,4.944000,4.896000
24.664262,34.650000,7.560000,2.970000,-6.300000,13.416000,5.208000,5.184000
24.666649,35.100000,8.100000,4.140000,-8.100000,13.704000,5.280000,5.472000
24.668904,36.900000,9.180000,3.465000,-7.065000,13.464000,5.616000,4.992000
24.671266,31.860000,8.910000,0.000000,-0.000000,9.216000,3.888000,4.416000
24.673657,33.300000,9.180000,0.315000,0.225000,9.192000,4.056000,4.320000
24.675961,40.770000,10.710000,3.555000,-7.155000,13.128000,5.064000,5.424000
24.678247,41.130000,10.710000,4.950000,-5.130000,13.008000,5.304000,5.184000
24.680597,42.930000,10.800000,3.330000,-5.715000,12.888000,5.424000,5.664000
24.682920,43.830000,11.340000,2.610000,-3.735000,12.936000,5.280000,5.808000
24.685230,37.440000,9.810000,-0.450000,2.070000,8.832000,4.440000,4.512000
24.687578,39.690000,10.170000,-0.720000,2.340000,9.264000,4.080000,4.584000
24.689870,40.860000,9.810000,-0.405000,0.900000,8.976000,4.704000,4.008000
24.692181,46.980000,10.350000,2.205000,-6.570000,13.944000,5.448000,4.920000
24.694508,46.350000,9.990000,3.195000,-6.435000,13.824000,5.904000,4.968000
24.696796,46.260000,9.450000,1.530000,-4.770000,13.272000,6.288000,5.448000
24.699172,39.330000,7.650000,-1.305000,3.150000,9.144000,4.896000,4.560000
24.701488,39.060000,7.020000,-2.115000,2.475000,8.784000,5.112000,4.152000
24.703791,38.160000,7.830000,-1.035000,1.620000,9.120000,4.824000,4.080000
24.706091,42.570000,9.000000,1.125000,-8.235000,13.344000,6.600000,5.664000
24.708415,41.940000,9.180000,2.655000,-7.875000,13.608000,6.480000,6.096000
24.710808,41.580000,8.460000,2.205000,-8.595000,13.512000,6.216000,5.280000
24.713312,33.750000,6.930000,-0.675000,1.575000,9.192000,4.608000,3.864000
24.715629,32.040000,6.570000,-0.810000,1.710000,9.096000,4.272000,3.840000
24.717929,31.050000,6.570000,-1.215000,1.620000,8.904000,4.392000,4.368000
24.720240,35.550000,8.010000,1.665000,-6.660000,13.128000,6.120000,5.664000
24.722550,34.470000,8.100000,2.475000,-6.615000,12.912000,5.736000,5.472000
24.724858,33.930000,8.100000,3.015000,-8.910000,13.176000,5.976000,5.784000
24.727231,27.990000,6.480000,0.090000,0.270000,8.520000,4.680000,4.728000
24.729540,28.530000,6.300000,-0.405000,0.495000,8.664000,4.152000,4.464000
24.731903,27.180000,6.750000,0.000000,0.990000,8.736000,4.056000,5.160000
24.734215,33.120000,7.920000,2.610000,-7.290000,13.560000,5.664000,5.784000
24.736521,34.200000,8.190000,3.780000,-6.435000,13.440000,5.736000,5.112000
24.738910,33.930000,8.550000,2.205000,-7.110000,13.296000,5.376000,5.760000
24.741172,29.070000,7.920000,0.135000,0.090000,8.784000,4.272000,4.512000
24.743505,30.060000,7.650000,-0.270000,-0.135000,8.688000,4.272000,4.392000
24.745799,31.770000,8.280000,0.405000,0.855000,8.808000,4.152000,4.416000
24.748116,40.050000,10.620000,3.645000,-7.110000,13.344000,5.736000,5.160000
24.750456,40.770000,10.080000,2.025000,-5.580000,13.416000,5.664000,5.712000
24.752805,41.400000,10.170000,2.430000,-5.850000,13.224000,5.640000,5.688000
24.755143,37.080000,8.550000,-1.125000,3.105000,9.480000,4.320000,4.536000
24.757428,38.610000,9.000000,0.045000,1.215000,8.928000,4.584000,4.416000
24.759760,39.240000,8.730000,-0.720000,2.655000,8.808000,4.608000,4.440000
24.762070,47.700000,10.350000,1.620000,-7.110000,13.344000,5.832000,5.808000
24.764382,48.600000,10.260000,2.070000,-7.290000,13.632000,6.144000,5.784000
24.766680,47.340000,9.630000,1.620000,-6.345000,13.584000,6.480000,5.760000
24.769028,40.500000,7.020000,-1.260000,2.520000,9.456000,4.680000,4.536000
24.771358,40.680000,8.100000,-2.070000,2.970000,9.216000,4.608000,4.776000
24.773690,39.600000,7.560000,-1.350000,2.340000,9.096000,4.776000,5.040000
24.775971,43.830000,10.530000,1.935000,-6.705000,13.800000,6.624000,6.216000
24.778297,44.550000,11.070000,0.990000,-7.605000,13.272000,6.384000,5.784000
24.780622,43.560000,10.710000,2.025000,-7.695000,13.224000,6.144000,5.520000
24.782910,42.750000,11.070000,0.765000,-7.920000,12.936000,5.928000,6.240000
24.785248,33.840000,8.370000,-1.485000,0.945000,8.832000,4.944000,4.704000
24.787605,31.950000,7.830000,-0.315000,2.925000,8.856000,4.896000,5.088000
24.789933,29.970000,7.380000,-1.350000,1.530000,8.928000,4.800000,4.872000
24.792231,36.000000,9.900000,1.125000,-5.535000,13.776000,6.048000,6.816000
24.794529,36.630000,9.450000,3.645000,-8.190000,13.848000,5.808000,6.600000
24.796877,35.190000,9.630000,1.305000,-7.515000,13.680000,6.144000,5.760000
24.799161,27.720000,7.470000,-0.900000,0.045000,8.832000,4.752000,4.632000
24.801457,28.440000,7.020000,0.225000,0.090000,8.568000,4.416000,4.728000
24.803913,27.360000,6.390000,-1.035000,1.305000,8.640000,4.008000,4.704000
24.806167,35.820000,7.830000,1.575000,-6.660000,13.728000,5.256000,6.672000
24.808472,35.190000,8.010000,2.745000,-6.705000,13.776000,5.592000,6.624000
24.810869,36.540000,8.820000,1.620000,-6.210000,13.488000,5.616000,6.360000
24.813138,31.770000,7.380000,-1.485000,0.450000,8.760000,4.200000,5.448000
24.815462,32.850000,7.740000,-0.045000,-0.000000,9.144000,4.296000,4.944000
24.817845,33.930000,8.100000,-1.485000,-0.360000,8.832000,4.224000,4.608000
24.820163,42.840000,10.440000,0.630000,-7.200000,13.392000,5.664000,6.528000
24.822479,43.920000,10.170000,1.755000,-4.905000,13.056000,5.520000,6.480000
24.824801,46.530000,9.630000,1.350000,-5.265000,13.560000,5.568000,6.072000
24.827150,40.500000,8.010000,-2.115000,3.015000,8.856000,4.368000,4.584000
24.829447,40.230000,8.190000,-2.025000,2.925000,9.048000,4.488000,5.016000
24.831826,41.310000,9.000000,-1.935000,1.260000,9.120000,4.872000,4.896000
24.834150,48.330000,11.790000,1.980000,-7.920000,13.800000,6.264000,6.288000
24.836458,48.240000,10.980000,0.855000,-5.940000,13.704000,6.048000,6.288000
24.838902,46.710000,10.980000,2.115000,-6.480000,13.560000,6.120000,5.976000
24.841136,39.330000,7.470000,-0.045000,3.285000,8.616000,4.752000,4.488000
24.843474,37.710000,7.650000,-1.035000,2.880000,8.952000,4.824000,4.656000
24.845813,37.620000,8.190000,-1.035000,2.250000,9.408000,4.944000,5.400000
24.848137,43.380000,10.800000,1.845000,-6.660000,13.872000,6.744000,6.672000
24.850450,41.310000,10.890000,3.780000,-7.785000,13.776000,6.840000,6.360000
24.852763,40.230000,11.160000,3.240000,-8.730000,13.728000,6.648000,5.784000
24.855055,31.500000,8.730000,0.855000,0.270000,9.096000,4.680000,4.488000
24.857386,30.600000,7.290000,0.630000,0.225000,8.928000,4.968000,4.632000
24.859713,30.150000,7.380000,1.620000,0.270000,9.144000,4.752000,4.560000
24.862027,37.080000,9.360000,3.285000,-6.120000,13.344000,6.216000,6.360000
24.864337,35.820000,9.630000,3.645000,-6.075000,13.704000,6.456000,6.456000
24.866655,36.360000,9.810000,2.655000,-7.245000,14.064000,6.072000,6.384000
24.868992,30.150000,7.200000,0.585000,-0.000000,9.360000,4.200000,4.152000
24.871356,29.520000,6.840000,-0.045000,-0.090000,9.312000,3.984000,4.680000
24.873714,29.700000,6.930000,0.495000,-0.765000,9.240000,3.936000,4.632000
24.876023,38.340000,8.730000,2.880000,-7.560000,13.800000,5.592000,6.600000
24.878344,37.350000,8.820000,2.115000,-6.075000,13.800000,5.784000,6.720000
24.880717,39.420000,8.820000,1.305000,-6.165000,13.488000,5.976000,7.056000
24.882967,34.650000,5.580000,-1.395000,2.025000,9.120000,4.392000,4.584000
24.885265,34.740000,6.390000,-0.990000,0.315000,9.120000,4.152000,4.728000
24.887627,35.820000,7.290000,0.180000,0.855000,8.736000,4.128000,4.680000
24.889948,37.080000,7.830000,-1.395000,0.405000,8.640000,4.320000,4.656000
24.892242,44.820000,10.980000,0.540000,-5.445000,13.464000,5.952000,6.120000
24.894573,44.820000,10.710000,0.045000,-5.130000,13.416000,6.000000,6.672000
24.896878,44.910000,10.620000,1.485000,-4.140000,13.512000,6.240000,6.576000
24.899229,37.080000,7.650000,-1.710000,4.095000,8.688000,4.968000,4.920000
24.901553,38.070000,8.460000,-1.215000,1.935000,8.544000,4.968000,4.848000
24.903861,37.350000,9.000000,-1.485000,3.195000,8.808000,4.680000,5.160000
24.906167,45.720000,12.690000,2.205000,-7.020000,13.248000,6.432000,6.864000
24.908450,45.090000,12.690000,1.350000,-5.130000,13.632000,6.696000,6.720000
24.910809,43.830000,12.600000,0.765000,-6.255000,13.560000,6.648000,7.080000
24.913105,35.100000,8.550000,-1.575000,2.385000,8.880000,5.016000,5.088000
24.915454,34.920000,8.820000,-1.755000,2.520000,8.784000,4.896000,5.160000
24.917761,34.470000,8.100000,-1.170000,3.780000,8.760000,4.656000,5.064000
24.920069,42.030000,11.610000,1.440000,-5.940000,13.416000,6.336000,6.576000
24.922355,42.750000,11.520000,2.340000,-6.030000,13.464000,6.168000,6.984000
24.924670,43.380000,12.150000,2.430000,-7.605000,13.560000,6.120000,7.248000
24.926990,34.470000,8.550000,-0.135000,-0.090000,8.952000,4.248000,5.208000
24.929343,34.560000,8.010000,0.000000,-0.135000,8.736000,4.416000,4.704000
24.931655,34.290000,7.380000,-0.810000,0.585000,8.640000,4.416000,4.848000
24.933943,42.930000,10.080000,2.565000,-4.860000,13.632000,6.000000,7.200000
24.936252,42.570000,10.440000,2.025000,-5.400000,13.248000,5.880000,7.224000
24.938610,43.920000,10.080000,1.350000,-5.625000,13.176000,5.952000,6.936000
24.940903,43.290000,10.170000,1.800000,-6.615000,13.056000,6.000000,7.464000
24.943237,35.460000,6.840000,-1.305000,0.315000,8.664000,4.248000,5.184000
24.945557,34.470000,7.020000,-1.530000,-0.000000,8.784000,4.152000,4.968000
24.947914,33.660000,7.020000,-0.270000,1.080000,9.048000,4.128000,5.040000
24.950231,41.040000,8.910000,1.710000,-5.445000,13.536000,5.472000,6.744000
24.952544,40.500000,9.000000,1.485000,-5.085000,13.632000,5.520000,6.792000
24.954878,40.410000,8.550000,2.115000,-5.670000,13.704000,5.568000,7.272000
24.957196,30.420000,5.760000,-0.675000,1.800000,8.688000,4.464000,4.920000
24.959545,30.240000,6.750000,-0.585000,0.180000,8.832000,4.680000,4.992000
24.961878,32.130000,7.290000,0.855000,0.405000,8.928000,4.992000,5.016000
24.964181,40.320000,11.700000,1.395000,-8.370000,13.584000,6.288000,7.008000
24.966483,40.050000,11.520000,1.350000,-6.885000,13.704000,6.480000,7.512000
24.968915,40.050000,11.070000,2.295000,-6.930000,13.608000,6.912000,7.296000
24.971178,31.500000,7.470000,-0.765000,1.800000,9.240000,5.088000,4.848000
24.973476,32.490000,7.650000,-1.755000,1.890000,8.928000,5.040000,4.728000
24.975857,33.390000,7.740000,-0.225000,2.070000,8.640000,5.208000,5.160000
24.978155,43.830000,12.330000,0.315000,-6.120000,13.560000,6.720000,7.224000
24.980486,44.910000,12.330000,0.090000,-6.255000,13.248000,6.432000,7.080000
24.982808,45.090000,11.880000,1.080000,-5.535000,13.440000,6.576000,6.792000
24.985167,39.240000,8.100000,-1.890000,0.540000,8.592000,4.968000,4.968000
24.987481,39.960000,7.740000,-1.890000,3.015000,8.400000,4.752000,5.040000
24.989775,39.240000,7.110000,-1.980000,2.520000,8.640000,4.680000,4.800000
24.992069,46.890000,11.070000,-0.045000,-3.015000,13.368000,6.264000,7.464000
24.994421,47.430000,10.440000,-0.135000,-4.950000,13.104000,6.096000,7.176000
24.996748,47.160000,11.250000,-0.270000,-3.870000,13.080000,5.760000,7.056000
24.999083,39.780000,7.560000,-0.945000,0.270000,8.136000,4.608000,5.040000
25.001398,38.610000,8.550000,-1.215000,0.315000,8.616000,4.440000,4.800000
25.003814,37.890000,8.370000,-1.845000,0.270000,8.664000,4.440000,5.280000
25.006010,44.010000,11.520000,1.260000,-6.210000,13.176000,6.312000,7.560000
25.008334,43.020000,11.340000,1.395000,-5.175000,13.296000,6.288000,7.176000
25.010663,42.570000,11.250000,1.980000,-5.580000,13.488000,6.144000,7.536000
25.012969,32.400000,7.740000,-1.575000,1.395000,8.712000,4.560000,5.136000
25.015302,32.940000,8.370000,-1.215000,1.350000,8.808000,4.920000,5.232000
25.017695,31.320000,8.460000,-1.080000,0.630000,8.688000,4.944000,5.544000
25.020012,39.690000,12.420000,2.340000,-6.480000,13.560000,6.624000,7.728000
25.022315,41.310000,13.140000,1.755000,-6.390000,13.488000,6.624000,7.128000
25.024615,40.680000,13.410000,2.025000,-4.725000,13.128000,6.528000,7.320000
25.026907,39.780000,13.050000,1.710000,-6.030000,13.224000,6.432000,7.776000
25.029239,31.500000,7.380000,0.045000,2.070000,8.760000,5.256000,5.760000
25.031567,32.580000,8.280000,-0.090000,1.395000,8.712000,5.208000,5.304000
25.033879,33.660000,7.200000,0.045000,1.485000,8.424000,4.992000,4.992000
25.036187,42.930000,11.340000,0.900000,-5.895000,13.176000,6.840000,7.368000
25.038495,43.470000,11.430000,0.315000,-5.850000,12.744000,6.552000,7.920000
25.040857,44.190000,12.240000,0.585000,-5.490000,12.960000,6.216000,7.632000
25.043192,34.380000,6.930000,-0.315000,0.585000,8.328000,4.944000,5.520000
25.045498,34.380000,6.480000,0.315000,0.855000,8.376000,4.944000,5.208000
25.047810,33.840000,6.660000,-0.135000,0.720000,8.544000,4.608000,5.208000
25.050126,44.010000,10.980000,1.170000,-5.445000,13.104000,6.192000,7.392000
25.052430,42.660000,11.160000,1.125000,-5.670000,12.936000,6.024000,7.176000
25.054823,42.750000,10.800000,0.855000,-6.030000,13.344000,6.312000,7.632000
25.057138,34.650000,6.660000,0.585000,0.855000,7.896000,4.392000,5.256000
25.059481,33.120000,6.750000,0.630000,0.900000,8.568000,3.912000,5.376000
25.061782,33.660000,6.390000,0.990000,1.350000,8.760000,4.080000,5.112000
25.064078,42.930000,11.250000,1.620000,-5.445000,13.248000,5.952000,7.776000
25.066422,43.470000,10.710000,2.070000,-3.960000,13.368000,6.192000,7.920000
25.068886,43.290000,11.250000,2.565000,-5.760000,13.320000,6.024000,7.440000
25.071042,35.640000,7.380000,-0.180000,0.720000,8.496000,3.960000,4.944000
25.073389,35.550000,7.380000,-0.495000,1.440000,8.544000,4.320000,5.184000
25.075679,36.450000,7.020000,-0.270000,1.215000,8.616000,4.776000,5.136000
25.078017,46.620000,12.060000,3.375000,-5.130000,13.080000,6.432000,7.560000
25.080307,47.790000,11.250000,2.295000,-4.770000,13.272000,6.696000,7.272000
25.082712,47.430000,11.700000,3.195000,-4.050000,12.984000,6.744000,7.536000
25.084948,37.890000,7.470000,0.045000,0.855000,8.688000,4.800000,5.208000
25.087303,37.080000,7.290000,-0.135000,1.215000,8.448000,5.232000,5.424000
25.089609,36.630000,7.830000,0.135000,1.170000,8.688000,5.136000,5.400000
25.091901,37.170000,7.110000,0.900000,0.990000,8.472000,5.016000,5.256000
25.094221,45.900000,13.050000,0.990000,-4.230000,13.056000,6.648000,7.512000
25.096554,44.460000,12.870000,0.495000,-5.175000,12.960000,6.672000,7.776000
25.098898,43.200000,12.960000,1.080000,-5.445000,12.768000,6.744000,7.728000
25.101226,32.850000,8.100000,-0.045000,1.350000,8.544000,4.944000,5.280000
25.103625,32.580000,6.840000,-0.765000,1.080000,8.256000,4.704000,5.304000
25.105933,32.130000,8.100000,-0.270000,1.125000,8.256000,4.440000,5.136000
25.108248,41.040000,13.140000,2.610000,-5.040000,12.864000,6.384000,8.424000
25.110571,41.760000,13.500000,1.755000,-5.805000,12.984000,6.264000,8.256000
25.112910,41.040000,12.780000,0.990000,-4.050000,12.528000,6.240000,8.040000
