time,j0,j1,j2,j3,j4,j5,j6
0.461739,-0.534063,-0.646681,-0.027206,0.494571,0.147863,-0.526503,-0.233243
0.463718,-0.533572,-0.646248,-0.026756,0.494999,0.149792,-0.527255,-0.232761
0.465726,-0.533077,-0.645804,-0.026306,0.495427,0.151715,-0.528013,-0.232277
0.467773,-0.532576,-0.645350,-0.025855,0.495855,0.153634,-0.528776,-0.231790
0.469731,-0.532071,-0.644885,-0.025404,0.496284,0.155548,-0.529545,-0.231301
0.471751,-0.531562,-0.644410,-0.024953,0.496714,0.157456,-0.530320,-0.230810
0.473742,-0.531047,-0.643925,-0.024501,0.497144,0.159360,-0.531101,-0.230316
0.475816,-0.530528,-0.643429,-0.024049,0.497575,0.161259,-0.531888,-0.229820
0.477778,-0.530004,-0.642922,-0.023597,0.498006,0.163152,-0.532680,-0.229321
0.479721,-0.529475,-0.642404,-0.023145,0.498437,0.165041,-0.533478,-0.228821
0.481769,-0.528941,-0.641876,-0.022692,0.498870,0.166924,-0.534281,-0.228317
0.483746,-0.528403,-0.641336,-0.022238,0.499303,0.168802,-0.535090,-0.227812
0.485717,-0.527860,-0.640786,-0.021785,0.499736,0.170675,-0.535905,-0.227304
0.487745,-0.527312,-0.640225,-0.021331,0.500170,0.172543,-0.536726,-0.226793
0.489737,-0.526759,-0.639652,-0.020877,0.500605,0.174406,-0.537553,-0.226281
0.491734,-0.526201,-0.639068,-0.020423,0.501040,0.176263,-0.538385,-0.225765
0.493764,-0.525639,-0.638473,-0.019968,0.501476,0.178116,-0.539223,-0.225248
0.495776,-0.525071,-0.637867,-0.019513,0.501913,0.179963,-0.540067,-0.224728
0.497801,-0.524499,-0.637249,-0.019058,0.502350,0.181805,-0.540916,-0.224206
0.499736,-0.523922,-0.636620,-0.018602,0.502788,0.183641,-0.541771,-0.223681
0.501777,-0.523340,-0.635979,-0.018146,0.503226,0.185472,-0.542632,-0.223154
0.503719,-0.522753,-0.635326,-0.017690,0.503666,0.187298,-0.543498,-0.222624
0.505718,-0.522161,-0.634662,-0.017234,0.504106,0.189118,-0.544371,-0.222092
0.507725,-0.521564,-0.633986,-0.016777,0.504546,0.190933,-0.545249,-0.221558
0.509720,-0.520963,-0.633298,-0.016320,0.504988,0.192743,-0.546132,-0.221021
0.511774,-0.520356,-0.632598,-0.015863,0.505430,0.194547,-0.547022,-0.220482
0.513736,-0.519744,-0.631886,-0.015406,0.505873,0.196346,-0.547917,-0.219940
0.515767,-0.519128,-0.631162,-0.014948,0.506317,0.198139,-0.548818,-0.219396
0.517729,-0.518506,-0.630426,-0.014490,0.506761,0.199927,-0.549724,-0.218850
0.519764,-0.517880,-0.629678,-0.014032,0.507206,0.201709,-0.550636,-0.218301
0.521791,-0.517248,-0.628917,-0.013573,0.507652,0.203486,-0.551554,-0.217749
0.523766,-0.516612,-0.628144,-0.013115,0.508099,0.205257,-0.552477,-0.217196
0.525753,-0.515970,-0.627358,-0.012656,0.508546,0.207023,-0.553407,-0.216640
0.527722,-0.515324,-0.626560,-0.012197,0.508995,0.208783,-0.554341,-0.216081
0.529738,-0.514672,-0.625750,-0.011737,0.509444,0.210537,-0.555282,-0.215520
0.531745,-0.514016,-0.624926,-0.011278,0.509894,0.212286,-0.556228,-0.214957
0.533759,-0.513354,-0.624090,-0.010818,0.510345,0.214029,-0.557180,-0.214391
0.535742,-0.512688,-0.623242,-0.010358,0.510797,0.215767,-0.558137,-0.213823
0.537776,-0.512016,-0.622380,-0.009897,0.511249,0.217498,-0.559100,-0.213252
0.539786,-0.511339,-0.621506,-0.009437,0.511703,0.219225,-0.560068,-0.212679
0.541741,-0.510658,-0.620618,-0.008976,0.512157,0.220945,-0.561043,-0.212103
0.543773,-0.509971,-0.619718,-0.008515,0.512612,0.222660,-0.562022,-0.211525
0.545810,-0.509279,-0.618804,-0.008054,0.513068,0.224369,-0.563008,-0.210945
0.547768,-0.508582,-0.617877,-0.007593,0.513525,0.226072,-0.563999,-0.210362
0.549725,-0.507879,-0.616937,-0.007131,0.513983,0.227769,-0.564995,-0.209777
0.551751,-0.507172,-0.615984,-0.006669,0.514442,0.229461,-0.565997,-0.209189
0.553788,-0.506460,-0.615017,-0.006207,0.514901,0.231146,-0.567004,-0.208599
0.555744,-0.505742,-0.614037,-0.005745,0.515362,0.232826,-0.568017,-0.208006
0.557753,-0.505019,-0.613043,-0.005283,0.515824,0.234500,-0.569036,-0.207412
0.559737,-0.504292,-0.612036,-0.004820,0.516286,0.236169,-0.570060,-0.206814
0.561741,-0.503559,-0.611015,-0.004358,0.516750,0.237831,-0.571089,-0.206214
0.563739,-0.502820,-0.609981,-0.003895,0.517214,0.239487,-0.572124,-0.205612
0.565732,-0.502077,-0.608932,-0.003432,0.517679,0.241138,-0.573165,-0.205007
0.567804,-0.501329,-0.607870,-0.002969,0.518146,0.242782,-0.574211,-0.204400
0.569736,-0.500575,-0.606794,-0.002505,0.518613,0.244421,-0.575262,-0.203791
0.571743,-0.499816,-0.605704,-0.002042,0.519082,0.246054,-0.576318,-0.203178
0.573745,-0.499052,-0.604601,-0.001578,0.519551,0.247680,-0.577380,-0.202564
0.575815,-0.498283,-0.603483,-0.001114,0.520022,0.249301,-0.578448,-0.201947
0.577778,-0.497508,-0.602351,-0.000650,0.520493,0.250916,-0.579520,-0.201328
0.579739,-0.496728,-0.601205,-0.000186,0.520966,0.252525,-0.580598,-0.200706
