time,j0,j1,j2,j3,j4,j5,j6
0.476783,1.476680,0.903362,0.304986,0.818755,-0.698963,0.352899,0.092849
0.479100,1.475804,0.902573,0.304613,0.818732,-0.700319,0.352668,0.092580
0.481450,1.474484,0.901387,0.304047,0.818703,-0.702350,0.352309,0.092176
0.483766,1.473605,0.900594,0.303671,0.818687,-0.703697,0.352073,0.091909
0.486088,1.472720,0.899800,0.303296,0.818672,-0.705045,0.351825,0.091636
0.488372,1.471396,0.898603,0.302730,0.818654,-0.707056,0.351455,0.091225
0.490712,1.470510,0.897803,0.302354,0.818645,-0.708403,0.351207,0.090955
0.493021,1.469621,0.897000,0.301973,0.818637,-0.709749,0.350951,0.090677
0.495344,1.468285,0.895794,0.301411,0.818629,-0.711766,0.350566,0.090258
0.497657,1.467394,0.894986,0.301030,0.818626,-0.713107,0.350307,0.089982
0.499984,1.466495,0.894175,0.300654,0.818623,-0.714453,0.350047,0.089696
0.502305,1.465144,0.892957,0.300090,0.818621,-0.716477,0.349656,0.089270
0.504594,1.464237,0.892140,0.299716,0.818620,-0.717827,0.349391,0.088990
0.506943,1.463325,0.891320,0.299346,0.818620,-0.719172,0.349129,0.088703
0.509237,1.462414,0.890496,0.298973,0.818620,-0.720510,0.348859,0.088416
0.511595,1.461038,0.889257,0.298417,0.818621,-0.722519,0.348455,0.087986
0.513914,1.460115,0.888424,0.298039,0.818621,-0.723861,0.348188,0.087695
0.516230,1.459188,0.887592,0.297665,0.818622,-0.725207,0.347911,0.087405
0.518537,1.457796,0.886338,0.297106,0.818624,-0.727215,0.347496,0.086974
0.520852,1.456862,0.885501,0.296736,0.818626,-0.728550,0.347221,0.086683
0.523189,1.455928,0.884660,0.296369,0.818629,-0.729884,0.346934,0.086391
0.525509,1.454527,0.883396,0.295812,0.818637,-0.731891,0.346505,0.085960
0.527816,1.453588,0.882551,0.295446,0.818645,-0.733225,0.346223,0.085673
0.530144,1.452649,0.881703,0.295075,0.818656,-0.734557,0.345930,0.085382
0.532462,1.451238,0.880430,0.294521,0.818680,-0.736548,0.345492,0.084949
0.534784,1.450296,0.879575,0.294146,0.818701,-0.737875,0.345200,0.084658
0.537130,1.449356,0.878721,0.293774,0.818726,-0.739199,0.344897,0.084362
0.539492,1.447946,0.877437,0.293214,0.818772,-0.741194,0.344440,0.083921
0.541819,1.447005,0.876577,0.292841,0.818809,-0.742522,0.344135,0.083626
0.544142,1.446063,0.875715,0.292470,0.818850,-0.743846,0.343823,0.083327
0.546449,1.444650,0.874419,0.291909,0.818919,-0.745830,0.343350,0.082879
0.548782,1.443708,0.873553,0.291537,0.818969,-0.747154,0.343028,0.082580
0.551188,1.442764,0.872686,0.291164,0.819023,-0.748476,0.342707,0.082279
0.553483,1.441351,0.871377,0.290609,0.819108,-0.750456,0.342219,0.081826
0.555800,1.440404,0.870503,0.290233,0.819168,-0.751773,0.341890,0.081522
0.558114,1.439454,0.869626,0.289859,0.819230,-0.753088,0.341557,0.081220
0.560423,1.438024,0.868305,0.289298,0.819320,-0.755064,0.341062,0.080759
0.562755,1.437066,0.867421,0.288926,0.819383,-0.756380,0.340733,0.080450
0.565072,1.436106,0.866533,0.288554,0.819446,-0.757697,0.340401,0.080147
0.567626,1.434659,0.865194,0.287993,0.819545,-0.759662,0.339895,0.079686
0.569965,1.433687,0.864299,0.287620,0.819612,-0.760971,0.339552,0.079379
0.572289,1.432710,0.863395,0.287244,0.819680,-0.762275,0.339213,0.079075
0.574581,1.431242,0.862037,0.286684,0.819783,-0.764236,0.338697,0.078618
0.576936,1.430255,0.861128,0.286306,0.819852,-0.765540,0.338352,0.078316
0.579226,1.429268,0.860219,0.285931,0.819923,-0.766839,0.338002,0.078009
0.581594,1.427785,0.858853,0.285368,0.820035,-0.768783,0.337477,0.077548
0.583892,1.426790,0.857938,0.284999,0.820113,-0.770074,0.337121,0.077243
0.586215,1.425794,0.857021,0.284628,0.820194,-0.771371,0.336764,0.076931
0.588523,1.424301,0.855645,0.284070,0.820321,-0.773319,0.336221,0.076464
0.590868,1.423302,0.854725,0.283698,0.820410,-0.774612,0.335857,0.076152
0.593207,1.422304,0.853803,0.283324,0.820503,-0.775902,0.335490,0.075835
0.595550,1.420806,0.852417,0.282766,0.820651,-0.777846,0.334932,0.075358
0.597855,1.419805,0.851493,0.282389,0.820751,-0.779150,0.334556,0.075036
0.600198,1.418807,0.850568,0.282017,0.820856,-0.780442,0.334179,0.074717
0.602516,1.417311,0.849173,0.281457,0.821022,-0.782375,0.333613,0.074231
0.604811,1.416315,0.848242,0.281087,0.821138,-0.783662,0.333233,0.073905
0.607117,1.415322,0.847308,0.280714,0.821257,-0.784947,0.332851,0.073576
0.609490,1.413825,0.845907,0.280155,0.821437,-0.786879,0.332273,0.073083
0.611808,1.412829,0.844969,0.279782,0.821564,-0.788166,0.331886,0.072756
0.614105,1.411828,0.844031,0.279408,0.821689,-0.789453,0.331498,0.072429
0.616437,1.410324,0.842619,0.278854,0.821876,-0.791369,0.330907,0.071940
0.618757,1.409322,0.841675,0.278480,0.822004,-0.792646,0.330512,0.071617
0.621125,1.408315,0.840730,0.278111,0.822133,-0.793924,0.330115,0.071301
0.623439,1.406793,0.839308,0.277555,0.822324,-0.795844,0.329515,0.070822
0.625760,1.405775,0.838357,0.277189,0.822454,-0.797116,0.329113,0.070501
0.628091,1.404754,0.837403,0.276818,0.822588,-0.798388,0.328704,0.070181
0.630385,1.403216,0.835968,0.276266,0.822781,-0.800293,0.328090,0.069700
0.632718,1.402188,0.835009,0.275893,0.822913,-0.801562,0.327674,0.069380
0.635040,1.401154,0.834050,0.275522,0.823048,-0.802835,0.327252,0.069053
0.637400,1.399598,0.832606,0.274973,0.823250,-0.804743,0.326621,0.068564
0.639725,1.398559,0.831640,0.274606,0.823384,-0.806007,0.326192,0.068237
0.642085,1.397515,0.830675,0.274244,0.823528,-0.807267,0.325762,0.067911
0.644391,1.395950,0.829221,0.273692,0.823742,-0.809164,0.325121,0.067418
0.646730,1.394904,0.828251,0.273327,0.823889,-0.810429,0.324691,0.067086
0.649037,1.393856,0.827275,0.272955,0.824043,-0.811692,0.324257,0.066756
0.651351,1.392283,0.825812,0.272403,0.824275,-0.813580,0.323600,0.066259
0.653696,1.391232,0.824836,0.272028,0.824435,-0.814835,0.323160,0.065929
0.656078,1.390183,0.823856,0.271658,0.824604,-0.816089,0.322718,0.065592
0.658368,1.388614,0.822381,0.271105,0.824851,-0.817973,0.322050,0.065090
0.660657,1.387564,0.821395,0.270734,0.825025,-0.819228,0.321603,0.064753
0.662981,1.386514,0.820409,0.270365,0.825199,-0.820479,0.321152,0.064421
0.665269,1.385463,0.819418,0.269992,0.825370,-0.821723,0.320694,0.064085
0.667611,1.383884,0.817928,0.269440,0.825644,-0.823587,0.319993,0.063582
0.670044,1.382830,0.816932,0.269065,0.825819,-0.824829,0.319525,0.063242
0.672366,1.381246,0.815434,0.268512,0.826093,-0.826693,0.318819,0.062733
0.674674,1.380185,0.814432,0.268138,0.826270,-0.827931,0.318342,0.062392
0.676997,1.379123,0.813429,0.267770,0.826456,-0.829162,0.317866,0.062054
0.679292,1.377522,0.811918,0.267218,0.826734,-0.831001,0.317148,0.061546
0.681631,1.376456,0.810908,0.266854,0.826921,-0.832231,0.316665,0.061206
0.684015,1.375386,0.809894,0.266490,0.827113,-0.833460,0.316182,0.060866
0.686324,1.373775,0.808376,0.265938,0.827391,-0.835308,0.315447,0.060358
0.688622,1.372699,0.807361,0.265572,0.827590,-0.836539,0.314957,0.060019
0.690959,1.371621,0.806347,0.265203,0.827783,-0.837763,0.314464,0.059676
0.693270,1.370543,0.805332,0.264840,0.827986,-0.838992,0.313968,0.059331
0.695621,1.368925,0.803805,0.264293,0.828291,-0.840832,0.313219,0.058812
0.698004,1.367842,0.802785,0.263934,0.828509,-0.842063,0.312712,0.058466
0.700316,1.366217,0.801253,0.263391,0.828827,-0.843901,0.311945,0.057944
0.702621,1.365134,0.800231,0.263028,0.829049,-0.845117,0.311428,0.057596
0.704950,1.364047,0.799206,0.262662,0.829265,-0.846334,0.310909,0.057243
0.707270,1.362965,0.798181,0.262292,0.829494,-0.847549,0.310384,0.056891
0.709607,1.361335,0.796638,0.261743,0.829827,-0.849380,0.309591,0.056363
0.711999,1.360246,0.795604,0.261377,0.830057,-0.850597,0.309064,0.056013
0.714308,1.358611,0.794053,0.260830,0.830393,-0.852417,0.308269,0.055487
0.716620,1.357517,0.793013,0.260469,0.830624,-0.853623,0.307735,0.055138
0.718948,1.356424,0.791974,0.260106,0.830850,-0.854829,0.307200,0.054784
0.721248,1.355325,0.790933,0.259741,0.831083,-0.856034,0.306663,0.054433
0.723567,1.353670,0.789365,0.259193,0.831427,-0.857848,0.305859,0.053908
0.725962,1.352565,0.788319,0.258824,0.831660,-0.859056,0.305318,0.053558
0.728285,1.351455,0.787273,0.258461,0.831895,-0.860258,0.304770,0.053211
0.730602,1.349791,0.785695,0.257916,0.832252,-0.862052,0.303947,0.052681
0.732907,1.348675,0.784642,0.257556,0.832502,-0.863244,0.303390,0.052327
0.735234,1.347558,0.783586,0.257191,0.832743,-0.864440,0.302833,0.051969
0.737588,1.345879,0.782003,0.256647,0.833121,-0.866238,0.301996,0.051435
0.739946,1.344758,0.780950,0.256282,0.833373,-0.867435,0.301431,0.051080
0.742266,1.343638,0.779896,0.255917,0.833631,-0.868627,0.300868,0.050725
0.744653,1.341958,0.778314,0.255379,0.834021,-0.870409,0.300020,0.050191
0.746982,1.340837,0.777258,0.255022,0.834278,-0.871594,0.299449,0.049830
0.749322,1.339156,0.775673,0.254482,0.834681,-0.873380,0.298591,0.049287
0.751643,1.338036,0.774615,0.254126,0.834956,-0.874563,0.298015,0.048925
0.753966,1.336920,0.773557,0.253766,0.835224,-0.875744,0.297436,0.048562
0.756300,1.335239,0.771971,0.253226,0.835646,-0.877505,0.296568,0.048024
0.758621,1.334117,0.770911,0.252864,0.835932,-0.878681,0.295979,0.047665
0.760954,1.332995,0.769850,0.252506,0.836214,-0.879855,0.295385,0.047312
0.763278,1.331873,0.768783,0.252153,0.836509,-0.881033,0.294791,0.046954
0.765629,1.330186,0.767180,0.251621,0.836945,-0.882798,0.293893,0.046419
0.767968,1.329059,0.766109,0.251269,0.837229,-0.883962,0.293297,0.046060
0.770291,1.327928,0.765035,0.250909,0.837527,-0.885126,0.292693,0.045701
0.772625,1.326226,0.763421,0.250375,0.837966,-0.886866,0.291788,0.045161
