time,j0,j1,j2,j3,j4,j5,j6
0.484825,1.507376,0.930363,0.318488,0.821089,-0.649371,0.359854,0.102110
0.486820,1.506568,0.929665,0.318116,0.820986,-0.650754,0.359700,0.101871
0.488826,1.505758,0.928965,0.317744,0.820886,-0.652136,0.359544,0.101630
0.490814,1.504946,0.928262,0.317372,0.820788,-0.653517,0.359385,0.101388
0.492821,1.504132,0.927557,0.317001,0.820692,-0.654898,0.359225,0.101146
0.494806,1.503316,0.926849,0.316628,0.820598,-0.656278,0.359063,0.100903
0.496821,1.502498,0.926138,0.316256,0.820506,-0.657658,0.358898,0.100659
0.498898,1.501677,0.925425,0.315884,0.820416,-0.659037,0.358731,0.100414
0.500811,1.500855,0.924709,0.315512,0.820328,-0.660415,0.358562,0.100168
0.502819,1.500031,0.923991,0.315139,0.820242,-0.661792,0.358391,0.099921
0.504800,1.499204,0.923271,0.314767,0.820159,-0.663169,0.358219,0.099673
0.506801,1.498376,0.922548,0.314394,0.820076,-0.664546,0.358044,0.099424
0.508810,1.497545,0.921822,0.314022,0.819996,-0.665921,0.357866,0.099175
0.510805,1.496713,0.921094,0.313649,0.819918,-0.667296,0.357687,0.098925
0.512870,1.495878,0.920363,0.313276,0.819843,-0.668670,0.357505,0.098673
0.514813,1.495041,0.919630,0.312904,0.819770,-0.670044,0.357321,0.098421
0.516833,1.494202,0.918895,0.312531,0.819698,-0.671417,0.357136,0.098168
0.518812,1.493361,0.918156,0.312158,0.819629,-0.672789,0.356947,0.097914
0.520805,1.492518,0.917416,0.311785,0.819561,-0.674160,0.356757,0.097659
0.522810,1.491673,0.916673,0.311412,0.819495,-0.675531,0.356565,0.097404
0.524808,1.490826,0.915927,0.311039,0.819432,-0.676901,0.356370,0.097147
0.526850,1.489977,0.915179,0.310665,0.819370,-0.678270,0.356173,0.096890
0.528796,1.489126,0.914429,0.310292,0.819312,-0.679638,0.355975,0.096632
0.530814,1.488273,0.913676,0.309919,0.819255,-0.681006,0.355774,0.096372
0.532822,1.487418,0.912920,0.309546,0.819199,-0.682373,0.355571,0.096112
0.534814,1.486560,0.912162,0.309172,0.819147,-0.683739,0.355365,0.095851
0.536820,1.485701,0.911402,0.308799,0.819096,-0.685104,0.355157,0.095590
0.538808,1.484840,0.910639,0.308425,0.819047,-0.686469,0.354947,0.095327
0.540883,1.483976,0.909874,0.308052,0.819000,-0.687832,0.354735,0.095064
0.542817,1.483111,0.909106,0.307678,0.818955,-0.689195,0.354521,0.094800
0.544808,1.482243,0.908336,0.307305,0.818913,-0.690557,0.354305,0.094535
0.546820,1.481374,0.907564,0.306931,0.818872,-0.691919,0.354086,0.094269
0.548805,1.480502,0.906788,0.306557,0.818834,-0.693279,0.353865,0.094002
0.550810,1.479629,0.906011,0.306184,0.818797,-0.694639,0.353643,0.093734
0.552812,1.478753,0.905231,0.305810,0.818763,-0.695997,0.353417,0.093466
0.554883,1.477876,0.904448,0.305436,0.818731,-0.697355,0.353190,0.093196
0.556819,1.476996,0.903664,0.305062,0.818701,-0.698712,0.352960,0.092926
0.558829,1.476115,0.902876,0.304688,0.818673,-0.700069,0.352728,0.092655
0.560816,1.475231,0.902087,0.304314,0.818647,-0.701424,0.352494,0.092383
0.562819,1.474346,0.901295,0.303941,0.818623,-0.702778,0.352258,0.092110
0.564809,1.473458,0.900500,0.303567,0.818601,-0.704132,0.352020,0.091837
0.566808,1.472569,0.899703,0.303193,0.818582,-0.705485,0.351779,0.091563
0.568884,1.471677,0.898904,0.302819,0.818564,-0.706837,0.351536,0.091288
0.570759,1.470784,0.898102,0.302445,0.818548,-0.708187,0.351290,0.091012
0.572823,1.469888,0.897298,0.302071,0.818535,-0.709537,0.351043,0.090735
0.574819,1.468990,0.896491,0.301697,0.818523,-0.710887,0.350793,0.090458
0.576811,1.468091,0.895682,0.301323,0.818514,-0.712235,0.350541,0.090179
0.578813,1.467189,0.894871,0.300949,0.818507,-0.713582,0.350287,0.089900
0.580823,1.466286,0.894057,0.300575,0.818501,-0.714928,0.350030,0.089620
0.582873,1.465381,0.893241,0.300201,0.818498,-0.716274,0.349771,0.089340
0.584786,1.464473,0.892423,0.299826,0.818497,-0.717618,0.349510,0.089058
0.586804,1.463564,0.891602,0.299452,0.818498,-0.718961,0.349247,0.088776
0.588817,1.462652,0.890778,0.299078,0.818501,-0.720304,0.348981,0.088492
0.590805,1.461739,0.889953,0.298704,0.818507,-0.721645,0.348713,0.088208
0.592807,1.460824,0.889125,0.298330,0.818514,-0.722986,0.348443,0.087924
0.594807,1.459907,0.888294,0.297956,0.818523,-0.724325,0.348170,0.087638
0.596812,1.458987,0.887462,0.297582,0.818535,-0.725664,0.347895,0.087352
0.598898,1.458066,0.886627,0.297208,0.818548,-0.727001,0.347618,0.087065
0.600800,1.457143,0.885789,0.296834,0.818564,-0.728338,0.347338,0.086777
0.602824,1.456218,0.884949,0.296460,0.818582,-0.729673,0.347056,0.086488
0.604819,1.455291,0.884107,0.296086,0.818602,-0.731008,0.346772,0.086199
0.606821,1.454362,0.883263,0.295712,0.818624,-0.732341,0.346485,0.085909
0.608812,1.453431,0.882416,0.295338,0.818648,-0.733674,0.346197,0.085618
0.610799,1.452499,0.881567,0.294964,0.818674,-0.735005,0.345905,0.085326
0.612877,1.451564,0.880716,0.294591,0.818703,-0.736335,0.345612,0.085033
0.614804,1.450627,0.879862,0.294217,0.818733,-0.737665,0.345316,0.084740
0.616821,1.449689,0.879006,0.293843,0.818766,-0.738993,0.345018,0.084446
0.618817,1.448748,0.878147,0.293469,0.818800,-0.740320,0.344717,0.084152
0.620807,1.447806,0.877287,0.293095,0.818837,-0.741646,0.344414,0.083856
0.622801,1.446861,0.876424,0.292722,0.818876,-0.742971,0.344109,0.083560
0.624803,1.445915,0.875559,0.292348,0.818916,-0.744295,0.343801,0.083263
0.626883,1.444967,0.874691,0.291974,0.818959,-0.745618,0.343491,0.082965
0.628783,1.444017,0.873822,0.291600,0.819005,-0.746940,0.343179,0.082667
0.630819,1.443065,0.872950,0.291227,0.819052,-0.748260,0.342864,0.082367
0.632823,1.442111,0.872075,0.290853,0.819101,-0.749580,0.342547,0.082067
0.634815,1.441155,0.871199,0.290480,0.819153,-0.750898,0.342228,0.081767
0.636826,1.440198,0.870320,0.290106,0.819206,-0.752215,0.341906,0.081465
0.638811,1.439238,0.869439,0.289733,0.819261,-0.753531,0.341582,0.081163
0.640887,1.438277,0.868555,0.289360,0.819320,-0.754847,0.341255,0.080860
0.642814,1.437313,0.867670,0.288986,0.819380,-0.756160,0.340926,0.080556
0.644820,1.436348,0.866782,0.288613,0.819441,-0.757473,0.340594,0.080252
0.646816,1.435381,0.865892,0.288240,0.819505,-0.758785,0.340260,0.079947
0.648829,1.434412,0.865000,0.287866,0.819572,-0.760095,0.339924,0.079641
0.650810,1.433441,0.864105,0.287493,0.819640,-0.761404,0.339585,0.079334
0.652803,1.432469,0.863209,0.287120,0.819711,-0.762712,0.339244,0.079027
0.654856,1.431494,0.862310,0.286747,0.819783,-0.764019,0.338900,0.078719
0.656792,1.430518,0.861409,0.286374,0.819857,-0.765325,0.338554,0.078410
0.658835,1.429540,0.860506,0.286001,0.819934,-0.766630,0.338206,0.078101
0.660817,1.428560,0.859600,0.285629,0.820013,-0.767933,0.337855,0.077791
0.662808,1.427578,0.858693,0.285256,0.820094,-0.769235,0.337501,0.077480
0.664812,1.426594,0.857783,0.284883,0.820177,-0.770536,0.337146,0.077169
0.666807,1.425609,0.856871,0.284511,0.820262,-0.771836,0.336787,0.076857
0.668853,1.424621,0.855957,0.284138,0.820350,-0.773135,0.336427,0.076544
